Lipid_name,full_smiles,Amine,Tail,amine_filled,tail_filled,amine_corrected,fill_confidence,fill_tanimoto,fill_note
A2_B5_C5,CCCCCCC/C=C\C(=O)OCCCCCC(NCCCN1CCCC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,NCCCN1CCCC1,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A2_B6_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCCN1CCCC1,NCCCN1CCCC1,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A2_B7_C5,C#CCCCCCCCCC(=O)OCCCCCC(NCCCN1CCCC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,NCCCN1CCCC1,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A2_B8_C5,C=CCCCCCCCCC(=O)OCCCCCC(NCCCN1CCCC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,NCCCN1CCCC1,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A2_B9_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NCCCN1CCCC1,NCCCN1CCCC1,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A2_B10_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCCCC)NCCCN1CCCC1,NCCCN1CCCC1,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A2_B11_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)NCCCN1CCCC1,NCCCN1CCCC1,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A2_B12_C5,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN1CCCC1)C(=O)NCCCCCCCC/C=C\CCCCCCCC,NCCCN1CCCC1,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B1_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B2_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A3_B3_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B4_C1,CCCCCCC/C=C/C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B5_C1,CCCCCCC/C=C\C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B6_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B7_C1,C#CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B8_C1,C=CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B9_C1,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B10_C1,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B11_C1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B12_C1,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B1_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B2_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A3_B3_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B4_C2,CCCCCCC/C=C/C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B5_C2,CCCCCCC/C=C\C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B6_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B7_C2,C#CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B8_C2,C=CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B9_C2,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B10_C2,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B11_C2,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B12_C2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B1_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B2_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A3_B3_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B4_C3,CCCCCCC/C=C/C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B5_C3,CCCCCCC/C=C\C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B6_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B7_C3,C#CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B8_C3,C=CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B9_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B10_C3,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B11_C3,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B12_C3,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B1_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B2_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A3_B3_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B4_C4,CCCCCCC/C=C/C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B5_C4,CCCCCCC/C=C\C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B6_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B7_C4,C#CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B8_C4,C=CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B9_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B10_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B11_C4,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B12_C4,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B1_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B2_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A3_B3_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B4_C5,CCCCCCC/C=C/C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCC/C=C/CCCCCCCC,CCN(CC)CCCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B5_C5,CCCCCCC/C=C\C(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCC/C=C\CCCCCCCC,CCN(CC)CCCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A3_B6_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B7_C5,C#CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCC/C=C\CCCCCCCC,CCN(CC)CCCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B8_C5,C=CCCCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCC/C=C\CCCCCCCC,CCN(CC)CCCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B9_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B10_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B11_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)NCCCN(CC)CC,CCN(CC)CCCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A3_B12_C5,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCCN(CC)CC)C(=O)NCCCCCCCC/C=C\CCCCCCCC,CCN(CC)CCCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B1_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B2_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A4_B3_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B4_C1,CCCCCCC/C=C/C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B5_C1,CCCCCCC/C=C\C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B6_C1,CCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B7_C1,C#CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B8_C1,C=CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B9_C1,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B10_C1,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B11_C1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B12_C1,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCC,CCN(CC)CCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B1_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B2_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A4_B3_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B4_C2,CCCCCCC/C=C/C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B5_C2,CCCCCCC/C=C\C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B6_C2,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B7_C2,C#CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B8_C2,C=CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B9_C2,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B10_C2,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B11_C2,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B12_C2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B1_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B2_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A4_B3_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B4_C3,CCCCCCC/C=C/C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B5_C3,CCCCCCC/C=C\C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B6_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B7_C3,C#CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B8_C3,C=CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B9_C3,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B10_C3,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B11_C3,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B12_C3,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B1_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B2_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCC(C)CCC(=O)OCCCCCC=O,False,False,False,,,
A4_B3_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B4_C4,CCCCCCC/C=C/C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC/C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B5_C4,CCCCCCC/C=C\C(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCC\C=CC(=O)OCCCCCC=O,False,False,False,,,
A4_B6_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B7_C4,C#CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCN,C#CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B8_C4,C=CCCCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCN,C=CCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B9_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B10_C4,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCCCCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCCCCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B11_C4,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B12_C4,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCC(NCCN(CC)CC)C(=O)NCCCCCCCCCCCCCCCCCC,CCN(CC)CCN,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
A4_B1_C5,CCCCCCCC/C=C\CCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCC)NCCN(CC)CC,CCN(CC)CCN,CCCCCCCCC(=O)OCCCCCC=O,False,False,False,,,
