,Mean,Std,Max,Min,ExtremeVariance
GM_1459,0.00024318817,0.005273151,0.033030745,-0.036656972,0.06968772
GM_1460,0.000683019,0.0047978065,0.03383346,-0.027777271,0.06161073
GM_1461,-0.0004508421,0.0042732568,0.05423289,-0.02878374,0.083016634
GM_1462,0.0016739286,0.0033386606,0.02732401,-0.02274491,0.050068922
GM_1463,-0.00077530765,0.0066152434,0.0665679,-0.04413232,0.11070022
GM_1464,0.0013008656,0.0034345652,0.037285145,-0.027850322,0.065135464
GM_1465,-0.00022443537,0.0035152663,0.02572988,-0.026526202,0.05225608
GM_1466,2.484602e-05,0.009462692,0.05714573,-0.04580943,0.10295516
GM_1467,-0.0011644791,0.0043249456,0.027827041,-0.030640395,0.058467437
GM_1468,0.0007210388,0.003127869,0.03571493,-0.020299785,0.056014717
GM_1469,0.00040624195,0.0035734358,0.018490907,-0.01983441,0.038325317
GM_1470,0.00082251657,0.00379463,0.03452407,-0.029944563,0.06446863
GM_1471,-4.0646875e-05,0.0063205576,0.0440141,-0.046147216,0.090161316
GM_1472,-0.0004343678,0.0054017925,0.05271396,-0.03869372,0.09140768
GM_1473,0.0026402557,0.0041152406,0.03507047,-0.015849233,0.050919704
GM_1474,0.00018769286,0.0055830064,0.030795181,-0.047873735,0.078668915
GM_1475,0.0024984784,0.005283723,0.0397528,-0.05570443,0.095457226
GM_1476,0.008431893,0.008212032,0.087017655,-0.030849196,0.11786685
GM_1477,-0.0032286765,0.0046328134,0.027055036,-0.038073238,0.065128274
GM_1478,0.0034993826,0.0068733846,0.074423864,-0.0910709,0.16549477
GM_1479,-0.0019016291,0.00722689,0.032778274,-0.08035542,0.1131337
GM_1480,-0.001086977,0.005313166,0.044678707,-0.038682643,0.08336135
GM_1481,0.0030593148,0.0047845063,0.06106689,-0.026314218,0.08738111
GM_1482,0.0014663876,0.0024741183,0.022281628,-0.015756857,0.038038485
GM_1483,0.009851172,0.007861095,0.05958662,-0.00887195,0.06845857
GM_1484,-0.00026316545,0.0048912466,0.061396983,-0.032853734,0.094250716
GM_1485,0.0015013651,0.009109149,0.08849238,-0.05150447,0.13999686
GM_1486,0.00094656367,0.0056767515,0.04605153,-0.052293073,0.0983446
GM_1487,-0.000413074,0.004498104,0.038220827,-0.028363967,0.066584796
GM_1488,0.0002886042,0.005289105,0.031723935,-0.03191549,0.063639425
GM_1489,0.0040128944,0.009289165,0.065385446,-0.03467478,0.100060225
GM_1490,0.0033901697,0.007298935,0.057035208,-0.04999179,0.107026994
GM_1491,-0.0019788875,0.0033581762,0.021427365,-0.02635991,0.047787275
GM_1492,0.0015703689,0.0061620967,0.06561814,-0.03223029,0.09784843
GM_1493,-0.0028089185,0.006146911,0.025974238,-0.051896844,0.077871084
GM_1494,0.0040571433,0.010199628,0.09354274,-0.04416313,0.13770586
GM_1495,-0.00048530122,0.0056802654,0.05223131,-0.036794078,0.08902539
GM_1496,0.0006211603,0.006507971,0.049301974,-0.052933175,0.10223515
GM_1497,0.0021601198,0.005689169,0.04735084,-0.02188831,0.06923915
GM_1498,0.00049604825,0.004966556,0.02830818,-0.032457378,0.060765557
GM_1499,-0.0031507143,0.0055484977,0.036165256,-0.037722226,0.07388748
GM_1500,-0.004360872,0.009099072,0.041523717,-0.05450861,0.09603233
GM_1501,-0.0007146437,0.003978931,0.026342405,-0.029141402,0.055483807
GM_1502,0.0014645781,0.0044634407,0.057159446,-0.015050346,0.07220979
GM_1503,-0.0007517175,0.0023923393,0.024199093,-0.019718463,0.043917555
GM_1504,-0.012259093,0.014511909,0.025735196,-0.13309,0.1588252
GM_1505,0.0033101924,0.0075478666,0.07520274,-0.031519476,0.10672222
GM_1506,-0.00016171407,0.0039586085,0.04468973,-0.031710528,0.07640026
GM_1507,-0.0003349017,0.0026051018,0.02091565,-0.017135173,0.038050823
GM_1508,7.341645e-06,0.0074389894,0.09291116,-0.042102337,0.13501349
GM_1509,0.003525263,0.0065164166,0.07758339,-0.03228216,0.109865546
GM_1510,0.0013484461,0.0050686235,0.059464354,-0.06193225,0.1213966
GM_1511,-2.6549118e-05,0.003770609,0.026634758,-0.030134901,0.05676966
GM_1512,0.0005002776,0.002642816,0.01828139,-0.01605258,0.03433397
GM_1513,-0.0009643517,0.0059408424,0.04905648,-0.052193936,0.10125042
GM_1514,0.002054529,0.008413831,0.064385764,-0.052938107,0.117323875
GM_1515,0.0039992896,0.0067766206,0.064509,-0.0149978185,0.079506814
GM_1516,0.002128362,0.006835635,0.04445773,-0.041037165,0.08549489
GM_1517,-0.00020530133,0.0048071984,0.03672996,-0.025679536,0.062409498
GM_1518,-0.0021618346,0.0050181034,0.045026597,-0.065321565,0.110348165
GM_1519,-0.0006037458,0.004284819,0.026485775,-0.027527977,0.05401375
GM_1520,-0.0015995221,0.004392264,0.022661926,-0.042068403,0.06473033
GM_1521,0.000702924,0.0030889802,0.01709228,-0.025054175,0.042146455
GM_1522,0.002070199,0.0045879413,0.041676536,-0.03103972,0.07271626
GM_1523,0.006700678,0.015006875,0.09218346,-0.08102793,0.1732114
GM_1524,0.00018176762,0.006156357,0.032777537,-0.046849135,0.07962667
GM_1525,0.0029417535,0.0058953892,0.07163262,-0.02616654,0.09779917
GM_1526,-8.1566766e-05,0.00458797,0.059981406,-0.037355423,0.09733683
GM_1527,-0.0036103334,0.005018628,0.020276386,-0.060691454,0.08096784
GM_1528,-0.00159201,0.0035105527,0.02602775,-0.038802244,0.06482999
GM_1529,0.006414595,0.033479415,0.16976233,-0.16648757,0.3362499
GM_1530,0.0010953166,0.005046829,0.03661502,-0.04102691,0.077641934
GM_1531,-0.00095049234,0.0056873453,0.035655826,-0.034198463,0.06985429
GM_1532,-0.008495198,0.008313565,0.03633952,-0.08401211,0.120351635
GM_1533,-0.0018675878,0.0067303064,0.04038655,-0.049705956,0.09009251
GM_1534,0.0054361504,0.0042904792,0.030390836,-0.013351518,0.043742355
GM_1535,0.00019802354,0.005959182,0.050684143,-0.04140869,0.092092834
GM_1536,-0.0031563127,0.0077273403,0.036565177,-0.060127396,0.09669258
GM_1537,0.002006327,0.0033982184,0.03641043,-0.0095849335,0.045995362
GM_1538,0.0025838867,0.005758332,0.086297125,-0.02235676,0.10865389
GM_1539,0.00054093223,0.003196673,0.029742928,-0.013114547,0.042857476
GM_1540,0.0077997977,0.00851763,0.0791954,-0.02968632,0.10888173
GM_1541,0.0032279158,0.0032131614,0.049901225,-0.0210443,0.07094552
GM_1542,0.00121098,0.0057343487,0.039692454,-0.039428167,0.07912062
GM_1543,0.004751458,0.0066299466,0.0711502,-0.04663133,0.11778153
GM_1544,0.0010391165,0.0029055278,0.06486633,-0.007602728,0.072469056
GM_1545,0.0026163,0.0038477716,0.044586223,-0.013476095,0.05806232
GM_1546,0.00013141846,0.004282177,0.018947555,-0.036395393,0.05534295
GM_1547,5.7405727e-05,0.0049404455,0.03217963,-0.026097639,0.05827727
GM_1548,-0.0022849804,0.0061394665,0.028810047,-0.07906181,0.10787186
GM_1549,-0.002817699,0.0049362015,0.026298366,-0.041419197,0.06771757
GM_1550,0.0016175115,0.011148168,0.056446392,-0.08300926,0.13945565
GM_1551,0.004315937,0.009654523,0.08078862,-0.049106207,0.12989482
GM_1552,-0.0041954108,0.006960264,0.04107414,-0.05299918,0.094073325
GM_1553,-0.0013860725,0.0064246426,0.041094653,-0.05978715,0.1008818
GM_1554,-0.0025570658,0.008680726,0.047115836,-0.089995004,0.13711084
GM_1555,0.0010311233,0.0064177685,0.04402841,-0.029932221,0.07396063
GM_1556,-0.0014566119,0.0063620997,0.032875728,-0.051842574,0.0847183
GM_1557,-0.004200247,0.009798552,0.0296698,-0.07527909,0.104948886
GM_1558,-0.00036307806,0.00674429,0.044397414,-0.051152486,0.0955499
GM_1559,-0.0006468332,0.0013625536,0.005746108,-0.015163105,0.020909213
GM_1560,0.00031637202,0.0035224054,0.031971704,-0.023600578,0.055572283
GM_1561,-0.0015829994,0.00469618,0.025785463,-0.037346277,0.06313174
GM_1562,0.0029286528,0.009734426,0.052167103,-0.0411826,0.0933497
GM_1563,0.0006173402,0.0032147646,0.03366866,-0.016185036,0.049853697
GM_1564,0.0020434032,0.005751517,0.08616669,-0.0290982,0.115264885
GM_1565,3.7072587e-05,0.0032177821,0.030803017,-0.025114836,0.05591785
GM_1566,0.00036847216,0.0047824397,0.04837585,-0.042631947,0.0910078
GM_1567,-0.001773454,0.007082287,0.03898412,-0.054566387,0.0935505
GM_1568,-0.0023524011,0.004660548,0.01791065,-0.052688222,0.07059887
GM_1569,-0.00051020214,0.004055167,0.022749407,-0.035766236,0.058515646
GM_1570,0.0013161547,0.0064601535,0.058062144,-0.031386536,0.089448676
GM_1571,0.00085012784,0.005548145,0.046368033,-0.036011662,0.0823797
GM_1572,0.00023312087,0.005744112,0.049581748,-0.032580793,0.082162544
GM_1573,-0.0012177284,0.004285385,0.027535776,-0.06054258,0.08807836
GM_1574,-0.011799996,0.009786778,0.0177176,-0.093986765,0.111704364
GM_1575,-0.00038591065,0.0041683544,0.03615254,-0.02033433,0.05648687
GM_1576,-0.0024055117,0.007398631,0.03819302,-0.050057933,0.08825095
GM_1577,-0.0032364281,0.0060537644,0.052625325,-0.04424035,0.09686568
GM_1578,-0.00044287424,0.0014505788,0.012127615,-0.014668147,0.026795762
GM_1579,0.00048007304,0.0038098367,0.038054284,-0.025802795,0.06385708
GM_1580,-0.0051834877,0.007386528,0.021951348,-0.10456783,0.12651917
GM_1581,0.0004995463,0.0068144104,0.037022147,-0.047765683,0.08478783
GM_1582,0.0024806126,0.0043937685,0.036737047,-0.012417952,0.049154997
GM_1583,-0.004602591,0.010552206,0.059259865,-0.08384286,0.14310272
GM_1584,-0.002094527,0.009385345,0.053052135,-0.054303113,0.10735525
GM_1585,-0.0018510728,0.005236006,0.028560199,-0.043243606,0.07180381
GM_1586,0.013972903,0.013015232,0.12709399,-0.025833074,0.15292706
GM_1587,0.00394988,0.007844407,0.0761084,-0.0380973,0.1142057
GM_1588,0.008476724,0.0055836975,0.039957706,-0.010260211,0.05021792
GM_1589,-0.00034669603,0.006368193,0.065459326,-0.050450623,0.11590995
GM_1590,0.003137,0.0072393594,0.05608824,-0.045771003,0.10185924
GM_1591,-0.00024680496,0.006196397,0.037002087,-0.04145417,0.07845625
GM_1592,-0.0010370577,0.0084812045,0.05320822,-0.043229003,0.09643722
GM_1593,-0.0012135508,0.0052809264,0.023587404,-0.052829735,0.07641714
GM_1594,0.0034262522,0.00674042,0.07147814,-0.027613604,0.099091746
GM_1595,0.00043037976,0.00435051,0.030549606,-0.03387162,0.06442123
GM_1596,-0.00026950715,0.0043057804,0.0241126,-0.051480245,0.075592846
GM_1597,-0.00014207566,0.004636214,0.04441175,-0.02545995,0.0698717
GM_1598,0.0015456951,0.007389857,0.04356892,-0.034007404,0.077576324
GM_1599,-0.0006353221,0.004614703,0.028268589,-0.039493736,0.06776232
GM_1600,0.0026267024,0.006138658,0.05537777,-0.0408867,0.09626447
GM_1601,0.0021318141,0.004682397,0.056201667,-0.040389206,0.09659088
GM_1602,0.00034097023,0.003917815,0.039213173,-0.039374907,0.07858808
GM_1603,-0.000449305,0.0057754195,0.032673106,-0.036576986,0.06925009
GM_1604,0.00014687331,0.0061068977,0.03677439,-0.04532966,0.08210405
GM_1605,0.0013951302,0.0040373765,0.021172479,-0.020312628,0.04148511
GM_1606,-0.0016471524,0.0076348158,0.058535144,-0.07230475,0.13083988
GM_1607,-0.007181491,0.01815003,0.1266676,-0.14284302,0.26951063
GM_1608,-0.0014529229,0.0057429224,0.024053901,-0.063198976,0.08725288
GM_1609,0.0058844117,0.0076728193,0.08270462,-0.0310976,0.11380222
GM_1610,0.022113523,0.016350979,0.16097036,-0.023376163,0.18434653
GM_1611,-0.004761415,0.016677516,0.06901974,-0.09242465,0.1614444
GM_1612,-0.0016441146,0.004296974,0.018800352,-0.045060415,0.06386077
GM_1613,0.0026652284,0.005523946,0.03967856,-0.03165082,0.07132938
GM_1614,-0.0048599155,0.0077434755,0.029816154,-0.0965766,0.12639275
GM_1615,0.0005989448,0.0076455805,0.05499682,-0.040257838,0.09525466
GM_1616,0.0014860713,0.0025965218,0.027373046,-0.009314991,0.036688037
GM_1617,-0.004818304,0.0074299523,0.02965104,-0.07755464,0.10720568
GM_1618,2.3145303e-05,0.003768036,0.0426027,-0.030788217,0.073390916
GM_1619,-0.0012637605,0.007232146,0.052506026,-0.044628542,0.09713457
GM_1620,8.193214e-05,0.0074644852,0.06147965,-0.067994356,0.12947401
GM_1621,0.003389016,0.0072911,0.10290103,-0.03309969,0.13600072
GM_1622,0.0010656589,0.005543348,0.05219048,-0.028507372,0.08069785
GM_1623,0.0041280426,0.008850927,0.09035973,-0.03804032,0.12840006
GM_1624,0.0031111601,0.0045607886,0.04618839,-0.019917449,0.06610584
GM_1625,0.00024596273,0.0044247815,0.028068045,-0.043284178,0.07135222
GM_1626,0.00075208023,0.0009821197,0.01160536,-0.005848351,0.017453711
GM_1627,-4.1682993e-06,0.007073938,0.051469762,-0.064968005,0.11643776
GM_1628,0.0031971156,0.007407165,0.061449513,-0.04109293,0.102542445
GM_1629,-0.00031508194,0.0029161782,0.014973035,-0.015533469,0.030506503
GM_1630,-0.0005846492,0.0039487565,0.032688014,-0.025983332,0.058671348
GM_1631,-0.00045941683,0.0051698335,0.03844205,-0.027824998,0.06626704
GM_1632,0.0014812329,0.009200218,0.079569764,-0.057302337,0.1368721
GM_1633,-0.00030311002,0.006468265,0.054304678,-0.08550312,0.1398078
GM_1634,-0.0025336165,0.012908294,0.05467339,-0.09832932,0.15300271
GM_1635,0.000120078104,0.0050172573,0.03706896,-0.03060313,0.06767209
GM_1636,-0.0025660633,0.0060716304,0.048731565,-0.04062722,0.089358784
GM_1637,-0.0016807471,0.0046161707,0.03433202,-0.046690807,0.08102283
GM_1638,0.0031997876,0.0060290513,0.06876997,-0.0470418,0.115811765
GM_1639,0.0008384189,0.0025026947,0.013084871,-0.01784345,0.030928321
GM_1640,0.0022779794,0.006299466,0.04070927,-0.034890756,0.07560003
GM_1641,0.0017189346,0.0051422874,0.03271054,-0.02328949,0.05600003
GM_1642,-0.0014075263,0.00759966,0.03823145,-0.062626414,0.10085787
GM_1643,0.00023190383,0.002490238,0.0266357,-0.014409881,0.041045584
GM_1644,0.0022716313,0.0047766557,0.042322055,-0.03570347,0.07802552
GM_1645,-0.0024953582,0.0036474383,0.012947188,-0.04338222,0.056329407
GM_1646,0.00063280616,0.005849914,0.03644384,-0.028026538,0.06447038
GM_1647,-5.5408847e-05,0.006845432,0.04131335,-0.054956526,0.096269876
GM_1648,0.0012083626,0.006993451,0.056454256,-0.042222783,0.09867704
GM_1649,0.0005225097,0.0068605416,0.031892937,-0.039685998,0.071578935
GM_1650,-0.0006909201,0.003605653,0.021369018,-0.021501122,0.04287014
GM_1651,0.0026783068,0.003054072,0.028852105,-0.009755829,0.038607933
GM_1652,0.0011484914,0.006924059,0.04458763,-0.08128053,0.12586816
GM_1653,-0.0010400048,0.0038098388,0.017195748,-0.03139174,0.048587486
GM_1654,-0.00028075092,0.0040153353,0.035967737,-0.08140781,0.117375545
GM_1655,0.0001145522,0.006086641,0.035248157,-0.039527476,0.074775636
GM_1656,-0.0012313378,0.006526114,0.03737895,-0.040497538,0.077876486
GM_1657,-2.4647659e-06,0.0044586104,0.038277302,-0.037777916,0.076055214
GM_1658,0.00088697294,0.0055155167,0.056347735,-0.040328592,0.09667633
GM_1659,-0.002661172,0.00835246,0.046286803,-0.07264626,0.11893307
GM_1660,-0.0043124733,0.00538265,0.018546402,-0.053119313,0.07166572
GM_1661,-0.0021057369,0.007410576,0.03496571,-0.07114252,0.106108226
GM_1662,-0.0024321906,0.006234246,0.039208476,-0.04676768,0.08597615
GM_1663,-0.0005007646,0.002852174,0.019457696,-0.027253492,0.046711188
GM_1664,0.0022375823,0.007484652,0.0572761,-0.039177366,0.096453466
GM_1665,0.0011787814,0.004157971,0.028263805,-0.037294056,0.06555786
GM_1666,0.002645898,0.0055844313,0.043135274,-0.026346123,0.069481395
GM_1667,-0.00027107826,0.00400694,0.05286504,-0.055218518,0.10808356
GM_1668,-0.0028184564,0.0071327975,0.031847805,-0.05831919,0.09016699
GM_1669,0.00081823935,0.0058965413,0.04743098,-0.081523165,0.12895414
GM_1670,-0.0027475944,0.0067907106,0.031115327,-0.07245886,0.10357419
GM_1671,-0.004321892,0.0055728625,0.064254105,-0.03739694,0.10165104
GM_1672,0.009853998,0.0067085098,0.055536777,-0.03371016,0.089246936
GM_1673,0.0023491331,0.004579349,0.026088256,-0.031839058,0.057927314
GM_1674,-0.00027683683,0.0031762498,0.01631637,-0.06373094,0.08004731
GM_1675,-0.00027406932,0.006340194,0.030982073,-0.055157628,0.0861397
GM_1676,-0.0010740878,0.0063746097,0.032716513,-0.047323808,0.08004032
GM_1677,0.0011967961,0.004657577,0.03206005,-0.023859471,0.05591952
GM_1678,-0.00056887185,0.004992449,0.035950214,-0.043642648,0.07959286
GM_1679,0.0031853428,0.0044351113,0.044220056,-0.01492918,0.059149235
GM_1680,0.0028011058,0.002970366,0.019515485,-0.011200442,0.030715927
GM_1681,0.000123767,0.0075517255,0.03632438,-0.055143364,0.091467746
GM_1682,-0.0007432694,0.005140878,0.027270999,-0.04504877,0.07231977
GM_1683,0.00078223174,0.0070638326,0.037638985,-0.041195016,0.078834
GM_1684,-0.0010679273,0.006004478,0.04390602,-0.04258948,0.0864955
GM_1685,-0.0007258046,0.004707649,0.04716402,-0.045056563,0.09222058
GM_1686,0.00020082953,0.0047494187,0.028541934,-0.029355228,0.05789716
GM_1687,-0.0032233917,0.008898018,0.032809008,-0.08895381,0.12176281
GM_1688,-0.0003421642,0.0059388718,0.03614999,-0.044640817,0.0807908
GM_1689,0.0022272717,0.006530096,0.039913796,-0.043027744,0.08294154
GM_1690,0.008328468,0.008866498,0.09604318,-0.02259048,0.11863366
GM_1691,0.0017995035,0.0098044835,0.04933809,-0.0761481,0.1254862
GM_1692,-0.00062452385,0.0035852897,0.017261816,-0.0665139,0.08377572
GM_1693,0.0059562223,0.0053748987,0.045769982,-0.012841404,0.058611386
GM_1694,-0.0006764996,0.005773974,0.029415026,-0.03661905,0.06603408
GM_1695,-0.00029162614,0.001371772,0.007909862,-0.021180071,0.029089933
GM_1696,-0.00023152573,0.0041579423,0.033983193,-0.033121962,0.06710516
GM_1697,0.0016902357,0.0066837557,0.0757847,-0.04020325,0.11598795
GM_1698,0.0016800676,0.006246171,0.063955516,-0.0356948,0.099650316
GM_1699,-0.0003125607,0.00396378,0.033422418,-0.040032834,0.07345525
GM_1700,-0.016676495,0.012695139,0.024003563,-0.105253875,0.12925744
GM_1701,0.0025713125,0.007801906,0.07148696,-0.018406859,0.08989382
GM_1702,0.00224575,0.006301117,0.043166846,-0.030832395,0.07399924
GM_1703,-0.0016391098,0.0052722394,0.039428193,-0.0376946,0.07712279
GM_1704,-0.0003465952,0.0038371186,0.033915363,-0.026826989,0.060742352
GM_1705,-0.0014392362,0.0059149894,0.02972888,-0.038602456,0.06833134
GM_1706,0.0009303121,0.0028118198,0.026944429,-0.013789336,0.040733766
GM_1707,0.0030574289,0.005548222,0.052920945,-0.038114995,0.09103594
GM_1708,-0.0009248165,0.0023707827,0.023056353,-0.019389503,0.042445853
GM_1709,-0.0027998774,0.0059323856,0.044072744,-0.04871682,0.09278956
GM_1710,0.0011934016,0.004651978,0.043245144,-0.037187174,0.08043232
GM_1711,-0.00063592877,0.00743454,0.041595038,-0.05266148,0.09425652
GM_1712,-0.0012437784,0.0058676703,0.042181175,-0.036082216,0.07826339
GM_1713,-0.0011243386,0.005040925,0.04012043,-0.083322264,0.123442695
GM_1714,-0.002301449,0.0030986469,0.013879915,-0.031318307,0.04519822
GM_1715,0.0035207178,0.003699973,0.04152582,-0.020088479,0.061614297
GM_1716,-0.00014790069,0.00425119,0.029996699,-0.027518833,0.05751553
GM_1717,0.002372284,0.018303575,0.15453663,-0.105342165,0.2598788
GM_1718,0.0014289533,0.0063561983,0.07292733,-0.040027894,0.11295523
GM_1719,0.0018696341,0.005606074,0.046088554,-0.03145227,0.07754082
GM_1720,-0.0010488766,0.005110032,0.023291253,-0.038938973,0.062230226
GM_1721,-0.0030932035,0.008403501,0.047436144,-0.06913299,0.11656913
GM_1722,-0.00041462303,0.004996538,0.031017317,-0.04195137,0.072968684
GM_1723,-0.0019855208,0.0042167916,0.03947202,-0.033899564,0.07337159
GM_1724,0.0013455115,0.009349764,0.053010017,-0.09259082,0.14560083
GM_1725,-0.00093880814,0.0023195362,0.011924975,-0.017178666,0.02910364
GM_1726,-0.0003578627,0.0065480326,0.055377156,-0.064190745,0.1195679
GM_1727,0.0003691479,0.003492876,0.02388188,-0.053763032,0.077644914
GM_1728,0.0034928778,0.005297434,0.053149175,-0.021912936,0.07506211
GM_1729,-0.00010156017,0.0055570747,0.029234737,-0.03086013,0.060094867
GM_1730,0.0015122598,0.003561061,0.039497003,-0.015855279,0.05535228
GM_1731,0.0011652446,0.007847572,0.05429988,-0.042329602,0.096629485
GM_1732,0.008563219,0.00780176,0.06076276,-0.03720312,0.09796588
GM_1733,0.0007554704,0.006874092,0.042053618,-0.045267697,0.08732131
GM_1734,-0.0025976135,0.008078596,0.05201417,-0.06350851,0.11552268
GM_1735,-0.0007492916,0.0058729677,0.031898208,-0.03596607,0.06786428
GM_1736,-0.00081473164,0.00611349,0.042200785,-0.03945511,0.08165589
GM_1737,-0.00013560287,0.0054935054,0.032414597,-0.05722175,0.08963635
GM_1738,-0.0010652845,0.00411195,0.024616651,-0.025741752,0.050358403
GM_1739,0.0014375979,0.0016928888,0.013508037,-0.015754322,0.029262358
GM_1740,0.0010980942,0.004674867,0.03919123,-0.038244035,0.07743527
GM_1741,0.00020080099,0.0029993472,0.04896269,-0.049541846,0.098504536
GM_1742,0.00056016847,0.0023125787,0.033533175,-0.01621461,0.049747784
GM_1743,0.0028447055,0.0037759196,0.048200253,-0.02722652,0.07542677
GM_1744,-0.0003139095,0.0039063315,0.025322085,-0.029889025,0.055211112
GM_1745,0.0013501691,0.0033388133,0.024539283,-0.022725156,0.047264438
GM_1746,0.001477725,0.0041467273,0.075188085,-0.020352595,0.09554068
GM_1747,0.0036868448,0.0089936955,0.0568094,-0.031814046,0.08862345
GM_1748,0.0013984784,0.002986846,0.028801642,-0.047590476,0.076392114
GM_1749,2.2203893e-05,0.005319199,0.03590133,-0.03174282,0.06764415
GM_1750,-0.001777076,0.0066228467,0.03268882,-0.0663401,0.099028915
GM_1751,0.007836878,0.019804161,0.10324467,-0.11090795,0.21415262
GM_1752,0.001828411,0.0059133684,0.05293954,-0.028868929,0.08180847
GM_1753,-0.0014220482,0.006260204,0.052286193,-0.054939456,0.10722565
GM_1754,-0.00083538797,0.0059048273,0.037594736,-0.041634,0.07922874
GM_1755,-0.0019606932,0.008707694,0.04798845,-0.06149728,0.10948573
GM_1756,-0.01229008,0.007974417,0.025885815,-0.066635065,0.09252088
GM_1757,0.0013306818,0.008889801,0.04707014,-0.056288682,0.10335882
GM_1758,0.0017751697,0.010101295,0.07579089,-0.067039296,0.1428302
GM_1759,-0.0010375922,0.0049434826,0.029929433,-0.06739056,0.09731999
GM_1760,0.0068178168,0.005781883,0.061875556,-0.04044749,0.10232304
GM_1761,-0.0022005974,0.005310077,0.026353722,-0.055240553,0.08159427
GM_1762,-0.0032482743,0.008050885,0.07204706,-0.08351692,0.15556398
GM_1763,0.009420794,0.011599857,0.0761841,-0.035067152,0.11125125
GM_1764,0.0007679257,0.007833778,0.0514127,-0.046543613,0.097956315
GM_1765,0.0008020573,0.008158276,0.055455197,-0.0890639,0.14451909
GM_1766,9.94559e-05,0.007955627,0.06992893,-0.08690521,0.15683414
GM_1767,0.004652693,0.010794232,0.06281305,-0.09024561,0.15305866
GM_1768,0.0059549273,0.008610847,0.06579845,-0.029703088,0.095501535
GM_1769,9.488657e-05,0.0025600616,0.014483992,-0.036542386,0.051026378
GM_1770,0.0011413859,0.0052666157,0.05095154,-0.03287611,0.08382765
GM_1771,0.0025446848,0.0057876958,0.058687046,-0.030642806,0.08932985
GM_1772,0.004249757,0.0037106774,0.03762063,-0.013911807,0.051532436
GM_1773,-0.04436955,0.019268371,0.0035606981,-0.13444829,0.13800898
GM_1774,0.0023932836,0.0045752884,0.037961815,-0.033204723,0.07116654
GM_1775,-0.0006606236,0.001332737,0.01349324,-0.015293515,0.028786756
GM_1776,0.00015617629,0.002412621,0.04506866,-0.013278572,0.058347233
GM_1777,1.4321971e-05,0.0057633147,0.040500645,-0.034021612,0.07452226
GM_1778,0.00013698322,0.0045841783,0.040172018,-0.06785336,0.10802538
GM_1779,-0.0007851181,0.0044981474,0.031179648,-0.038152754,0.069332406
GM_1780,0.00077396596,0.008811812,0.055786792,-0.054373547,0.110160336
GM_1781,0.001421281,0.0063360897,0.03313074,-0.03514691,0.06827765
GM_1782,0.002823518,0.00500649,0.053123396,-0.026786229,0.07990962
GM_1783,-0.00018995616,0.005478116,0.036119867,-0.036555603,0.07267547
GM_1784,0.00030063573,0.0054067373,0.040381197,-0.03528881,0.075670004
GM_1785,0.0017880196,0.005985949,0.034658287,-0.084074356,0.118732646
GM_1786,7.91128e-05,0.007928833,0.064080164,-0.05693694,0.1210171
GM_1787,-0.0047658146,0.009296444,0.0659776,-0.060631257,0.12660886
GM_1788,0.0010259497,0.0043385164,0.035147384,-0.030238703,0.06538609
GM_1789,-0.0018681441,0.0064761937,0.04353293,-0.04921563,0.09274856
GM_1790,-0.0010840724,0.010240089,0.07379514,-0.06689624,0.14069137
GM_1791,-0.0011323671,0.0027296129,0.027571224,-0.028553583,0.056124806
GM_1792,-0.0008072319,0.009005967,0.032929573,-0.076068535,0.108998105
GM_1793,0.0019060442,0.002164508,0.03301944,-0.015063901,0.04808334
GM_1794,-0.0018482873,0.004513568,0.034749426,-0.07814854,0.11289796
GM_1795,0.00077924493,0.005395678,0.096661575,-0.027874064,0.124535635
GM_1796,0.001503288,0.007417819,0.060891606,-0.042153176,0.10304478
GM_1797,-0.04419537,0.022145987,0.021981096,-0.14951839,0.17149948
GM_1798,8.7185654e-05,0.0041986825,0.03928205,-0.03183849,0.071120545
GM_1799,0.008213054,0.0069227666,0.07550435,-0.05136074,0.12686509
GM_1800,-0.004062879,0.0038765788,0.020303395,-0.034695417,0.05499881
GM_1801,0.0009210099,0.010077383,0.08919319,-0.054124642,0.14331783
GM_1802,-0.0005515857,0.0023056222,0.016359428,-0.022676677,0.039036103
GM_1803,-0.0016857107,0.007454616,0.051375844,-0.04696002,0.09833586
GM_1804,0.0017770334,0.003660039,0.026145952,-0.01614182,0.042287774
GM_1805,0.0009722686,0.006516044,0.06303158,-0.047526646,0.11055823
GM_1806,3.0169676e-07,0.0033127654,0.0223439,-0.057689935,0.08003384
GM_1807,-5.2541927e-05,0.0035276387,0.026957864,-0.033831336,0.060789198
GM_1808,-0.001775442,0.0056381915,0.0374743,-0.036087047,0.07356135
GM_1809,-0.001766823,0.0019140946,0.011441053,-0.023722079,0.03516313
GM_1810,0.0015337139,0.00355271,0.025224945,-0.026660908,0.05188585
GM_1811,0.0011089806,0.0067174197,0.050453488,-0.05023101,0.100684494
GM_1812,-0.0010960083,0.0034323095,0.032961655,-0.027003132,0.059964787
GM_1813,-0.00041306883,0.0063279322,0.036675807,-0.05395547,0.09063128
GM_1814,0.0022749822,0.011636968,0.085103646,-0.047112353,0.132216
GM_1815,0.00045980973,0.004165282,0.03397965,-0.022365062,0.05634471
GM_1816,0.0016268065,0.0018950755,0.02021119,-0.008642655,0.028853845
GM_1817,-0.00088009576,0.0042835944,0.025264487,-0.05469783,0.07996231
